payment_id,customer_id,film_id,store_id,date_id,rental_id,amount,payment_date,last_update
169,6,841,1,20050820,13451,6.99,2005-08-20T00:18:25.000Z,2006-02-15T22:12:30.000Z
6243,231,445,1,20050822,14806,2.99,2005-08-22T00:53:08.000Z,2006-02-15T22:14:32.000Z
5445,201,621,1,20050526,311,3.99,2005-05-26T22:51:37.000Z,2006-02-15T22:14:04.000Z
1353,49,605,2,20050801,10814,2.99,2005-08-01T22:43:12.000Z,2006-02-15T22:12:41.000Z
10574,390,941,2,20050731,9825,4.99,2005-07-31T11:50:51.000Z,2006-02-15T22:17:35.000Z
7775,287,967,1,20050728,7777,2.99,2005-07-28T07:04:42.000Z,2006-02-15T22:15:28.000Z
12654,469,962,1,20050531,1119,2.99,2005-05-31T16:34:27.000Z,2006-02-15T22:19:32.000Z
14518,539,118,1,20050728,7781,2.99,2005-07-28T07:13:20.000Z,2006-02-15T22:21:28.000Z
14882,555,804,1,20050817,11718,4.99,2005-08-17T07:44:42.000Z,2006-02-15T22:21:52.000Z
14070,522,835,2,20050817,11696,2.99,2005-08-17T07:01:09.000Z,2006-02-15T22:20:59.000Z
15695,586,711,2,20050706,3733,4.99,2005-07-06T11:33:55.000Z,2006-02-15T22:22:49.000Z
2729,101,319,2,20050818,12174,2.99,2005-08-18T01:08:53.000Z,2006-02-15T22:13:00.000Z
7128,264,244,1,20050615,1206,4.99,2005-06-15T02:27:07.000Z,2006-02-15T22:15:02.000Z
10643,393,378,2,20050616,1611,6.99,2005-06-16T06:41:35.000Z,2006-02-15T22:17:39.000Z
5818,214,648,1,20050801,10749,4.99,2005-08-01T20:02:01.000Z,2006-02-15T22:14:15.000Z
11028,407,913,1,20050820,13856,6.99,2005-08-20T14:49:32.000Z,2006-02-15T22:18:00.000Z
6745,250,49,1,20050709,5479,2.99,2005-07-09T23:47:33.000Z,2006-02-15T22:14:49.000Z
14615,543,870,1,20050822,15281,1.99,2005-08-22T19:10:26.000Z,2006-02-15T22:21:34.000Z
4355,160,288,2,20050731,9758,2.99,2005-07-31T09:25:38.000Z,2006-02-15T22:13:36.000Z
2193,80,879,2,20050823,15648,8.99,2005-08-23T08:27:57.000Z,2006-02-15T22:12:52.000Z
9980,369,667,1,20050705,3490,6.99,2005-07-05T23:37:13.000Z,2006-02-15T22:17:06.000Z
2326,86,98,1,20050616,1640,4.99,2005-06-16T08:35:39.000Z,2006-02-15T22:12:54.000Z
1171,42,600,2,20050801,10845,2.99,2005-08-01T23:47:03.000Z,2006-02-15T22:12:39.000Z
9631,356,846,2,20050819,13107,4.99,2005-08-19T11:13:58.000Z,2006-02-15T22:16:49.000Z
13597,504,958,1,20050819,13166,2.99,2005-08-19T13:36:28.000Z,2006-02-15T22:20:29.000Z
6900,256,844,1,20050619,2839,4.99,2005-06-19T22:07:24.000Z,2006-02-15T22:14:54.000Z
3764,139,776,2,20050712,6496,6.99,2005-07-12T02:57:39.000Z,2006-02-15T22:13:21.000Z
13892,516,65,2,20050616,1718,10.99,2005-06-16T14:52:02.000Z,2006-02-15T22:20:47.000Z
7349,272,969,1,20050531,1041,6.99,2005-05-31T05:46:23.000Z,2006-02-15T22:15:10.000Z
15626,583,619,1,20050712,6684,6.99,2005-07-12T12:14:42.000Z,2006-02-15T22:22:44.000Z
9923,367,459,2,20050710,5538,4.99,2005-07-10T02:39:40.000Z,2006-02-15T22:17:03.000Z
5971,220,616,1,20050819,13123,2.99,2005-08-19T11:55:13.000Z,2006-02-15T22:14:20.000Z
3793,140,488,2,20050802,11430,3.99,2005-08-02T20:04:36.000Z,2006-02-15T22:13:22.000Z
5538,204,922,1,20050731,9906,4.99,2005-07-31T14:38:12.000Z,2006-02-15T22:14:07.000Z
10536,389,665,1,20050710,5626,3.99,2005-07-10T05:49:35.000Z,2006-02-15T22:17:33.000Z
13456,499,823,1,20050818,12436,3.99,2005-08-18T10:41:05.000Z,2006-02-15T22:20:20.000Z
10808,400,949,2,20050528,516,1.99,2005-05-28T03:11:47.000Z,2006-02-15T22:17:47.000Z
4562,168,121,2,20050729,8659,6.99,2005-07-29T15:26:31.000Z,2006-02-15T22:13:41.000Z
1349,49,5,2,20050731,9851,4.99,2005-07-31T12:50:24.000Z,2006-02-15T22:12:41.000Z
12762,472,932,1,20050711,6119,6.99,2005-07-11T07:44:46.000Z,2006-02-15T22:19:38.000Z
2351,86,818,1,20050819,13338,4.99,2005-08-19T20:09:59.000Z,2006-02-15T22:12:54.000Z
5914,218,849,1,20050731,10114,0.99,2005-07-31T21:12:58.000Z,2006-02-15T22:14:18.000Z
13471,500,358,2,20050708,4561,0.99,2005-07-08T05:02:43.000Z,2006-02-15T22:20:21.000Z
10569,390,269,2,20050727,7515,3.99,2005-07-27T20:52:37.000Z,2006-02-15T22:17:35.000Z
4352,160,132,1,20050727,7500,0.99,2005-07-27T20:16:03.000Z,2006-02-15T22:13:36.000Z
2681,99,821,2,20050729,8514,0.99,2005-07-29T09:53:33.000Z,2006-02-15T22:12:59.000Z
8201,302,413,1,20050729,8795,2.99,2005-07-29T21:04:14.000Z,2006-02-15T22:15:44.000Z
1994,74,369,1,20050531,1121,6.99,2005-05-31T16:37:36.000Z,2006-02-15T22:12:49.000Z
6824,253,619,2,20050728,7887,2.99,2005-07-28T10:40:12.000Z,2006-02-15T22:14:52.000Z
13633,506,433,2,20050615,1446,6.99,2005-06-15T19:13:45.000Z,2006-02-15T22:20:31.000Z
4644,171,693,1,20050727,7037,3.99,2005-07-27T03:06:44.000Z,2006-02-15T22:13:43.000Z
7490,276,710,2,20050818,12650,4.99,2005-08-18T18:33:20.000Z,2006-02-15T22:15:16.000Z
15057,562,149,1,20050709,5360,0.99,2005-07-09T18:14:03.000Z,2006-02-15T22:22:04.000Z
15311,571,628,1,20050823,15841,4.99,2005-08-23T15:35:59.000Z,2006-02-15T22:22:22.000Z
283,11,166,1,20050708,4608,2.99,2005-07-08T07:19:11.000Z,2006-02-15T22:12:31.000Z
2026,75,129,2,20050620,3062,6.99,2005-06-20T13:50:00.000Z,2006-02-15T22:12:49.000Z
10807,400,979,2,20050526,171,6.99,2005-05-26T03:14:15.000Z,2006-02-15T22:17:47.000Z
6756,250,999,2,20050822,15247,6.99,2005-08-22T17:52:05.000Z,2006-02-15T22:14:49.000Z
11470,424,556,1,20050801,10369,4.99,2005-08-01T06:13:44.000Z,2006-02-15T22:18:26.000Z
5577,206,32,2,20050708,4823,4.99,2005-07-08T17:28:54.000Z,2006-02-15T22:14:08.000Z
11714,434,702,1,20050819,13383,7.99,2005-08-19T21:38:44.000Z,2006-02-15T22:18:39.000Z
13047,483,575,2,20050728,7669,4.99,2005-07-28T02:44:07.000Z,2006-02-15T22:19:55.000Z
6050,224,40,2,20050729,8439,2.99,2005-07-29T07:28:43.000Z,2006-02-15T22:14:23.000Z
15785,589,893,1,20050819,12933,8.99,2005-08-19T05:18:20.000Z,2006-02-15T22:23:10.000Z
14483,538,329,1,20050620,3189,2.99,2005-06-20T23:19:33.000Z,2006-02-15T22:21:26.000Z
2071,76,242,1,20050710,5571,0.99,2005-07-10T03:48:20.000Z,2006-02-15T22:12:50.000Z
7470,276,680,2,20050619,2763,4.99,2005-06-19T17:23:34.000Z,2006-02-15T22:15:16.000Z
11264,416,499,1,20050819,12932,4.99,2005-08-19T05:17:30.000Z,2006-02-15T22:18:15.000Z
10829,400,728,2,20050818,12514,2.99,2005-08-18T13:33:55.000Z,2006-02-15T22:17:49.000Z
11962,443,938,1,20050819,12857,4.99,2005-08-19T02:20:13.000Z,2006-02-15T22:18:53.000Z
5247,194,327,2,20050618,2245,7.99,2005-06-18T04:52:59.000Z,2006-02-15T22:13:59.000Z
3539,131,692,2,20050727,7557,2.99,2005-07-27T22:18:19.000Z,2006-02-15T22:13:16.000Z
11873,440,762,2,20050728,7614,0.99,2005-07-28T00:14:38.000Z,2006-02-15T22:18:48.000Z
10036,371,433,1,20050711,6000,2.99,2005-07-11T01:23:06.000Z,2006-02-15T22:17:08.000Z
12365,458,284,2,20050712,6595,7.99,2005-07-12T07:25:48.000Z,2006-02-15T22:19:15.000Z
14363,533,71,2,20050817,11524,7.99,2005-08-17T00:10:55.000Z,2006-02-15T22:21:18.000Z
15590,582,987,1,20050618,2337,7.99,2005-06-18T11:15:27.000Z,2006-02-15T22:22:41.000Z
359,14,941,1,20050527,346,9.99,2005-05-27T04:34:41.000Z,2006-02-15T22:12:32.000Z
13654,506,601,1,20050820,13767,0.99,2005-08-20T11:43:36.000Z,2006-02-15T22:20:32.000Z
13509,501,392,2,20050822,15239,4.99,2005-08-22T17:46:17.000Z,2006-02-15T22:20:23.000Z
8160,300,412,2,20050820,13499,6.99,2005-08-20T01:52:30.000Z,2006-02-15T22:15:43.000Z
9040,334,511,2,20050823,15548,0.99,2005-08-23T04:26:20.000Z,2006-02-15T22:16:20.000Z
5485,202,415,1,20050730,9467,8.99,2005-07-30T22:45:34.000Z,2006-02-15T22:14:05.000Z
8761,324,970,1,20050710,5778,0.99,2005-07-10T13:41:37.000Z,2006-02-15T22:16:07.000Z
13802,512,382,2,20050822,15265,3.99,2005-08-22T18:35:59.000Z,2006-02-15T22:20:42.000Z
12107,448,638,1,20050820,13982,3.99,2005-08-20T19:08:25.000Z,2006-02-15T22:19:01.000Z
9494,351,262,2,20050709,5280,0.99,2005-07-09T14:55:07.000Z,2006-02-15T22:16:43.000Z
12593,467,70,2,20050727,7573,5.99,2005-07-27T22:46:20.000Z,2006-02-15T22:19:29.000Z
12974,480,951,1,20050819,13092,0.99,2005-08-19T10:41:09.000Z,2006-02-15T22:19:51.000Z
13260,492,397,2,20050525,84,2.99,2005-05-25T12:36:30.000Z,2006-02-15T22:20:08.000Z
6980,259,991,2,20050529,722,6.99,2005-05-29T05:30:31.000Z,2006-02-15T22:14:57.000Z
1444,52,280,1,20050802,11068,0.99,2005-08-02T07:08:07.000Z,2006-02-15T22:12:42.000Z
12919,478,157,2,20050731,10127,0.99,2005-07-31T21:39:48.000Z,2006-02-15T22:19:48.000Z
1461,53,643,1,20050618,2388,2.99,2005-06-18T15:26:30.000Z,2006-02-15T22:12:42.000Z
8032,296,346,2,20050727,7568,4.99,2005-07-27T22:38:53.000Z,2006-02-15T22:15:38.000Z
5338,197,786,2,20050730,9476,0.99,2005-07-30T23:06:40.000Z,2006-02-15T22:14:01.000Z
479,18,270,1,20050712,6846,0.99,2005-07-12T19:20:45.000Z,2006-02-15T22:12:32.000Z
6275,233,665,2,20050707,4015,5.99,2005-07-07T00:59:46.000Z,2006-02-15T22:14:34.000Z
2519,92,845,1,20050727,7073,4.99,2005-07-27T04:03:26.000Z,2006-02-15T22:12:57.000Z
3419,127,913,1,20050708,4652,5.99,2005-07-08T09:47:51.000Z,2006-02-15T22:13:14.000Z
14864,554,875,2,20050817,11873,0.99,2005-08-17T14:14:39.000Z,2006-02-15T22:21:51.000Z
6655,246,654,2,20050527,421,8.99,2005-05-27T15:30:13.000Z,2006-02-15T22:14:46.000Z
12084,447,555,1,20050823,16032,4.99,2005-08-23T21:59:57.000Z,2006-02-15T22:19:00.000Z
9090,336,5,2,20050819,12926,3.99,2005-08-19T05:00:16.000Z,2006-02-15T22:16:22.000Z
14906,556,738,1,20050802,11466,1.99,2005-08-02T21:46:46.000Z,2006-02-15T22:21:54.000Z
139,5,266,1,20050819,13063,1.99,2005-08-19T09:45:41.000Z,2006-02-15T22:12:30.000Z
4012,148,694,1,20050528,682,4.99,2005-05-28T23:53:18.000Z,2006-02-15T22:13:28.000Z
6268,232,901,2,20050822,14857,0.99,2005-08-22T02:42:39.000Z,2006-02-15T22:14:33.000Z
15870,592,959,1,20050819,13157,2.99,2005-08-19T13:12:28.000Z,2006-02-15T22:23:30.000Z
4991,183,115,1,20050802,11386,2.99,2005-08-02T18:24:03.000Z,2006-02-15T22:13:52.000Z
7046,261,971,1,20050528,542,6.99,2005-05-28T06:42:13.000Z,2006-02-15T22:14:59.000Z
4620,170,889,1,20050731,10102,9.99,2005-07-31T20:49:10.000Z,2006-02-15T22:13:42.000Z
14444,536,458,2,20050731,10019,3.99,2005-07-31T18:20:56.000Z,2006-02-15T22:21:23.000Z
10390,383,416,1,20050821,14678,4.99,2005-08-21T20:12:43.000Z,2006-02-15T22:17:26.000Z
2736,102,892,1,20050526,247,4.99,2005-05-26T14:01:05.000Z,2006-02-15T22:13:00.000Z
12879,476,946,2,20050801,10617,9.99,2005-08-01T15:05:52.000Z,2006-02-15T22:19:45.000Z
7178,265,260,2,20050821,14547,6.99,2005-08-21T15:51:38.000Z,2006-02-15T22:15:04.000Z
1144,41,621,1,20050818,12173,3.99,2005-08-18T01:08:34.000Z,2006-02-15T22:12:38.000Z
5461,201,882,1,20050817,11807,0.99,2005-08-17T11:51:15.000Z,2006-02-15T22:14:05.000Z
13761,511,763,2,20050620,2966,10.99,2005-06-20T07:39:33.000Z,2006-02-15T22:20:39.000Z
4258,156,739,2,20050822,14831,4.99,2005-08-22T01:40:49.000Z,2006-02-15T22:13:33.000Z
8896,329,841,2,20050731,9827,6.99,2005-07-31T11:56:55.000Z,2006-02-15T22:16:13.000Z
2808,104,767,2,20050708,4520,4.99,2005-07-08T02:53:46.000Z,2006-02-15T22:13:02.000Z
6961,258,647,2,20050708,4897,0.99,2005-07-08T20:25:11.000Z,2006-02-15T22:14:56.000Z
2880,107,555,2,20050620,3120,0.99,2005-06-20T18:19:29.000Z,2006-02-15T22:13:03.000Z
5444,200,605,2,20060214,11866,2.99,2006-02-14T15:16:03.000Z,2006-02-15T22:14:04.000Z
5424,200,28,1,20050619,2717,4.99,2005-06-19T14:46:10.000Z,2006-02-15T22:14:04.000Z
14823,552,520,1,20050820,13574,2.99,2005-08-20T05:10:39.000Z,2006-02-15T22:21:48.000Z
11549,427,804,1,20050801,10417,4.99,2005-08-01T08:10:36.000Z,2006-02-15T22:18:30.000Z
10456,386,152,1,20050711,6261,2.99,2005-07-11T15:28:34.000Z,2006-02-15T22:17:29.000Z
6775,251,936,2,20050730,9196,2.99,2005-07-30T12:30:19.000Z,2006-02-15T22:14:50.000Z
2837,105,672,2,20050730,8980,2.99,2005-07-30T04:22:15.000Z,2006-02-15T22:13:02.000Z
4314,158,857,1,20050802,11420,2.99,2005-08-02T19:47:56.000Z,2006-02-15T22:13:35.000Z
881,32,785,1,20050617,1887,6.99,2005-06-17T03:53:18.000Z,2006-02-15T22:12:36.000Z
13556,503,215,2,20050711,6166,4.99,2005-07-11T10:19:05.000Z,2006-02-15T22:20:26.000Z
5373,198,207,1,20050728,8145,5.99,2005-07-28T20:34:41.000Z,2006-02-15T22:14:02.000Z
8680,321,263,1,20050707,4281,4.99,2005-07-07T15:17:50.000Z,2006-02-15T22:16:04.000Z
6172,229,322,1,20050712,6880,2.99,2005-07-12T20:41:35.000Z,2006-02-15T22:14:29.000Z
13412,498,747,2,20050620,3098,0.99,2005-06-20T16:37:01.000Z,2006-02-15T22:20:17.000Z
15066,562,460,1,20050818,12248,5.99,2005-08-18T03:53:18.000Z,2006-02-15T22:22:05.000Z
14657,545,147,1,20050820,13595,4.99,2005-08-20T05:54:27.000Z,2006-02-15T22:21:37.000Z
11357,420,899,1,20050710,5911,0.99,2005-07-10T20:51:42.000Z,2006-02-15T22:18:20.000Z
4279,157,887,2,20050730,9264,4.99,2005-07-30T14:51:36.000Z,2006-02-15T22:13:34.000Z
431,16,764,1,20050711,6100,4.99,2005-07-11T06:40:31.000Z,2006-02-15T22:12:32.000Z
10935,404,461,2,20050821,14691,0.99,2005-08-21T20:42:29.000Z,2006-02-15T22:17:55.000Z
295,11,139,1,20050802,11166,6.99,2005-08-02T10:14:58.000Z,2006-02-15T22:12:31.000Z
14510,539,89,2,20050615,1327,0.99,2005-06-15T11:11:39.000Z,2006-02-15T22:21:27.000Z
4564,168,706,2,20050730,9197,4.99,2005-07-30T12:31:36.000Z,2006-02-15T22:13:41.000Z
4510,166,723,1,20050820,13901,7.99,2005-08-20T16:06:53.000Z,2006-02-15T22:13:39.000Z
13844,514,617,1,20050621,3385,0.99,2005-06-21T14:16:48.000Z,2006-02-15T22:20:44.000Z
14640,545,442,1,20050529,715,3.99,2005-05-29T04:22:41.000Z,2006-02-15T22:21:36.000Z
7759,286,906,1,20050822,14905,0.99,2005-08-22T04:34:22.000Z,2006-02-15T22:15:27.000Z
4995,183,356,1,20050820,13482,2.99,2005-08-20T01:14:30.000Z,2006-02-15T22:13:52.000Z
9932,367,804,1,20050801,10344,4.99,2005-08-01T05:18:23.000Z,2006-02-15T22:17:03.000Z
13029,482,422,2,20050821,14383,4.99,2005-08-21T10:02:05.000Z,2006-02-15T22:19:54.000Z
11900,441,200,1,20050729,8281,0.99,2005-07-29T01:46:00.000Z,2006-02-15T22:18:49.000Z
12358,458,393,1,20050619,2629,5.99,2005-06-19T08:42:12.000Z,2006-02-15T22:19:15.000Z
11918,442,728,1,20050615,1251,5.99,2005-06-15T05:58:55.000Z,2006-02-15T22:18:50.000Z
9827,363,133,2,20050801,10339,6.99,2005-08-01T05:05:50.000Z,2006-02-15T22:16:58.000Z
2185,80,494,1,20050817,11839,0.99,2005-08-17T13:08:45.000Z,2006-02-15T22:12:51.000Z
10847,401,615,2,20050817,11820,2.99,2005-08-17T12:25:33.000Z,2006-02-15T22:17:50.000Z
13514,502,738,1,20050530,965,0.99,2005-05-30T19:00:14.000Z,2006-02-15T22:20:24.000Z
5564,205,388,2,20050821,14338,0.99,2005-08-21T08:36:03.000Z,2006-02-15T22:14:08.000Z
4639,171,331,2,20050706,3745,2.99,2005-07-06T12:10:32.000Z,2006-02-15T22:13:42.000Z
5887,217,394,1,20050710,5762,3.99,2005-07-10T12:48:01.000Z,2006-02-15T22:14:17.000Z
3625,134,803,2,20050728,7965,4.99,2005-07-28T13:52:57.000Z,2006-02-15T22:13:18.000Z
12081,447,83,1,20050821,14443,5.99,2005-08-21T12:06:32.000Z,2006-02-15T22:18:59.000Z
12877,476,378,2,20050731,9743,3.99,2005-07-31T09:12:42.000Z,2006-02-15T22:19:45.000Z
6020,222,560,2,20050731,10043,1.99,2005-07-31T19:02:07.000Z,2006-02-15T22:14:21.000Z
12651,469,145,2,20050528,506,7.99,2005-05-28T02:09:19.000Z,2006-02-15T22:19:32.000Z
2712,101,583,1,20050527,468,9.99,2005-05-27T21:13:10.000Z,2006-02-15T22:13:00.000Z
3439,128,582,2,20050531,1131,2.99,2005-05-31T18:44:19.000Z,2006-02-15T22:13:14.000Z
7070,262,501,1,20050530,984,4.99,2005-05-30T22:17:17.000Z,2006-02-15T22:15:00.000Z
1021,37,806,2,20050731,9567,5.99,2005-07-31T02:36:11.000Z,2006-02-15T22:12:37.000Z
9776,362,368,1,20050616,1529,2.99,2005-06-16T00:37:35.000Z,2006-02-15T22:16:56.000Z
6963,258,119,2,20050710,5674,0.99,2005-07-10T08:26:26.000Z,2006-02-15T22:14:57.000Z
1670,60,86,1,20060214,12489,9.98,2006-02-14T15:16:03.000Z,2006-02-15T22:12:45.000Z
6171,229,501,1,20050712,6578,4.99,2005-07-12T06:15:41.000Z,2006-02-15T22:14:29.000Z
7968,294,651,2,20050801,10551,6.99,2005-08-01T12:48:55.000Z,2006-02-15T22:15:35.000Z
1538,56,989,2,20050528,569,6.99,2005-05-28T10:12:41.000Z,2006-02-15T22:12:43.000Z
7705,284,121,1,20050822,15135,3.99,2005-08-22T13:19:19.000Z,2006-02-15T22:15:25.000Z
11211,414,91,2,20050819,13404,0.99,2005-08-19T22:18:42.000Z,2006-02-15T22:18:12.000Z
3791,140,839,2,20050730,9404,0.99,2005-07-30T20:21:35.000Z,2006-02-15T22:13:22.000Z
13242,491,771,1,20050707,4046,8.99,2005-07-07T03:27:59.000Z,2006-02-15T22:20:07.000Z
10091,373,236,2,20050706,3609,2.99,2005-07-06T05:36:22.000Z,2006-02-15T22:17:11.000Z
14793,551,445,1,20050730,9287,2.99,2005-07-30T15:35:39.000Z,2006-02-15T22:21:46.000Z
1335,49,85,2,20050616,1688,0.99,2005-06-16T12:11:20.000Z,2006-02-15T22:12:40.000Z
6992,259,763,2,20050728,7774,7.99,2005-07-28T07:03:25.000Z,2006-02-15T22:14:58.000Z
9737,360,602,2,20050819,12795,0.99,2005-08-19T00:21:52.000Z,2006-02-15T22:16:54.000Z
9574,354,870,2,20050729,8609,4.99,2005-07-29T13:19:25.000Z,2006-02-15T22:16:46.000Z
3497,129,693,2,20050818,12728,4.99,2005-08-18T21:47:48.000Z,2006-02-15T22:13:16.000Z
15113,564,624,2,20050731,10129,6.99,2005-07-31T21:41:35.000Z,2006-02-15T22:22:08.000Z
10907,403,337,2,20050821,14519,2.99,2005-08-21T14:59:29.000Z,2006-02-15T22:17:53.000Z
8378,308,963,2,20050822,15243,4.99,2005-08-22T17:48:28.000Z,2006-02-15T22:15:52.000Z
1245,45,768,2,20050802,10878,6.99,2005-08-02T00:33:12.000Z,2006-02-15T22:12:39.000Z
692,26,408,1,20050619,2532,4.99,2005-06-19T01:27:46.000Z,2006-02-15T22:12:34.000Z
4807,177,645,2,20050711,6284,2.99,2005-07-11T16:51:39.000Z,2006-02-15T22:13:47.000Z
12026,446,280,2,20050526,236,0.99,2005-05-26T11:53:49.000Z,2006-02-15T22:18:56.000Z
980,35,394,1,20050820,13735,2.99,2005-08-20T10:31:01.000Z,2006-02-15T22:12:37.000Z
340,13,847,2,20050728,7916,2.99,2005-07-28T11:49:53.000Z,2006-02-15T22:12:31.000Z
2849,105,111,2,20050823,15803,2.99,2005-08-23T14:27:07.000Z,2006-02-15T22:13:02.000Z
13652,506,834,2,20050819,12994,0.99,2005-08-19T07:26:10.000Z,2006-02-15T22:20:32.000Z
6452,239,244,2,20050706,3552,5.99,2005-07-06T02:34:09.000Z,2006-02-15T22:14:39.000Z
7009,259,120,1,20050823,15425,10.99,2005-08-23T00:05:57.000Z,2006-02-15T22:14:58.000Z
14131,525,550,1,20050802,11406,2.99,2005-08-02T19:16:10.000Z,2006-02-15T22:21:03.000Z
5237,193,894,1,20050820,13608,0.99,2005-08-20T06:10:44.000Z,2006-02-15T22:13:59.000Z
6165,229,267,1,20050706,3933,4.99,2005-07-06T21:06:37.000Z,2006-02-15T22:14:28.000Z
14025,521,476,2,20050709,5458,4.99,2005-07-09T22:35:49.000Z,2006-02-15T22:20:56.000Z
6161,229,242,1,20050618,2200,4.99,2005-06-18T01:59:16.000Z,2006-02-15T22:14:28.000Z
8903,329,131,1,20050820,13627,8.99,2005-08-20T06:59:00.000Z,2006-02-15T22:16:13.000Z
2695,100,437,2,20050707,4209,2.99,2005-07-07T11:35:08.000Z,2006-02-15T22:13:00.000Z
9273,343,30,1,20050616,1564,6.99,2005-06-16T02:47:07.000Z,2006-02-15T22:16:33.000Z
8030,296,308,2,20050711,6398,5.99,2005-07-11T22:34:49.000Z,2006-02-15T22:15:38.000Z
12904,477,434,1,20050821,14552,3.99,2005-08-21T15:59:27.000Z,2006-02-15T22:19:47.000Z
14080,523,871,1,20050619,2583,7.99,2005-06-19T05:01:40.000Z,2006-02-15T22:20:59.000Z
1301,47,864,2,20050711,6337,3.99,2005-07-11T19:30:47.000Z,2006-02-15T22:12:40.000Z
8700,322,855,1,20050619,2554,0.99,2005-06-19T03:05:38.000Z,2006-02-15T22:16:05.000Z
377,14,6,1,20050801,10526,6.99,2005-08-01T11:55:33.000Z,2006-02-15T22:12:32.000Z
14649,545,448,2,20050731,9810,2.99,2005-07-31T11:22:41.000Z,2006-02-15T22:21:37.000Z
8147,300,172,2,20050727,6998,4.99,2005-07-27T01:16:29.000Z,2006-02-15T22:15:42.000Z
14004,520,828,2,20050731,9803,2.99,2005-07-31T11:06:02.000Z,2006-02-15T22:20:54.000Z
8055,297,349,2,20050708,4621,2.99,2005-07-08T08:02:18.000Z,2006-02-15T22:15:39.000Z
5206,192,891,2,20050730,9462,7.99,2005-07-30T22:30:44.000Z,2006-02-15T22:13:58.000Z
8206,302,496,2,20050801,10329,0.99,2005-08-01T04:56:13.000Z,2006-02-15T22:15:45.000Z
15408,575,790,2,20050730,8904,0.99,2005-07-30T01:08:33.000Z,2006-02-15T22:22:28.000Z
11580,429,374,1,20050529,799,4.99,2005-05-29T17:24:48.000Z,2006-02-15T22:18:32.000Z
4615,170,320,2,20050710,5685,7.99,2005-07-10T09:01:38.000Z,2006-02-15T22:13:42.000Z
11048,408,736,1,20050730,9052,0.99,2005-07-30T07:06:08.000Z,2006-02-15T22:18:01.000Z
1273,46,936,1,20050731,10088,2.99,2005-07-31T20:16:21.000Z,2006-02-15T22:12:40.000Z
1394,51,979,1,20050531,1028,4.99,2005-05-31T03:48:05.000Z,2006-02-15T22:12:41.000Z
6239,231,247,2,20050818,12231,3.99,2005-08-18T03:11:44.000Z,2006-02-15T22:14:32.000Z
10104,373,130,2,20050730,9480,0.99,2005-07-30T23:26:03.000Z,2006-02-15T22:17:12.000Z
250,9,166,2,20050818,12309,2.99,2005-08-18T05:58:40.000Z,2006-02-15T22:12:31.000Z
6322,235,810,1,20050616,1811,0.99,2005-06-16T21:06:20.000Z,2006-02-15T22:14:35.000Z
13982,519,684,2,20050801,10697,4.99,2005-08-01T18:20:23.000Z,2006-02-15T22:20:53.000Z
4118,151,748,2,20050712,6768,3.99,2005-07-12T15:47:51.000Z,2006-02-15T22:13:30.000Z
13044,483,779,2,20050712,6899,9.99,2005-07-12T21:44:16.000Z,2006-02-15T22:19:55.000Z
11594,429,482,1,20050731,9849,0.99,2005-07-31T12:44:34.000Z,2006-02-15T22:18:33.000Z
9813,363,468,2,20050710,5687,3.99,2005-07-10T09:07:19.000Z,2006-02-15T22:16:57.000Z
1455,53,484,2,20050527,378,2.99,2005-05-27T09:23:22.000Z,2006-02-15T22:12:42.000Z
10374,383,859,2,20050708,4747,5.99,2005-07-08T13:53:01.000Z,2006-02-15T22:17:25.000Z
5817,214,410,2,20050801,10563,3.99,2005-08-01T13:06:03.000Z,2006-02-15T22:14:15.000Z
5591,206,46,2,20050820,13550,9.99,2005-08-20T03:58:51.000Z,2006-02-15T22:14:08.000Z
5440,200,336,2,20050821,14521,6.99,2005-08-21T15:01:32.000Z,2006-02-15T22:14:04.000Z
432,16,816,1,20050727,7489,0.99,2005-07-27T19:39:38.000Z,2006-02-15T22:12:32.000Z
8453,311,48,2,20050823,15826,9.99,2005-08-23T15:15:02.000Z,2006-02-15T22:15:55.000Z
9079,336,521,2,20050711,6263,4.99,2005-07-11T15:33:50.000Z,2006-02-15T22:16:22.000Z
5510,203,788,2,20050817,11712,2.99,2005-08-17T07:32:51.000Z,2006-02-15T22:14:06.000Z
3863,143,791,2,20050619,2588,4.99,2005-06-19T05:20:31.000Z,2006-02-15T22:13:24.000Z
16014,598,666,1,20050710,5688,5.99,2005-07-10T09:16:08.000Z,2006-02-15T22:24:04.000Z
12424,460,257,2,20050712,6788,5.99,2005-07-12T16:33:44.000Z,2006-02-15T22:19:19.000Z
10411,384,613,1,20050729,8445,1.99,2005-07-29T07:37:48.000Z,2006-02-15T22:17:27.000Z
11956,443,766,1,20050731,9740,1.99,2005-07-31T09:08:03.000Z,2006-02-15T22:18:52.000Z
10000,370,563,1,20050615,1190,6.99,2005-06-15T01:05:32.000Z,2006-02-15T22:17:07.000Z
10899,403,973,1,20050802,11038,7.99,2005-08-02T05:59:42.000Z,2006-02-15T22:17:53.000Z
4176,153,45,1,20050821,14747,4.99,2005-08-21T23:00:02.000Z,2006-02-15T22:13:31.000Z
5937,219,985,1,20050729,8536,4.99,2005-07-29T10:37:23.000Z,2006-02-15T22:14:19.000Z
14008,520,638,2,20050818,12517,4.99,2005-08-18T13:40:20.000Z,2006-02-15T22:20:55.000Z
7981,295,800,2,20050615,1328,2.99,2005-06-15T11:23:27.000Z,2006-02-15T22:15:36.000Z
